id_transaccion,id_comercio_comercio,fecha_transaccion,tipo_operacion,id_operacion,estado,monto,moneda,id_producto,motivo_venta_observada,numero_serie_terminal,codigo_autorizacion,numero_referencia,numero_lote,monto_dcc,dcc,numero_tarjeta,origen_tarjeta,tipo_tarjeta,marca_tarjeta,tipo_captura,banco_emisor,numero_cuenta,banco_pagador,numero_cuotas,transaccion_cuotas_sin_interes,nombre_programa,id_detalle_transaccion,importe_descuento,cashback,monto_cashback,comision_cuota_sin_interes,paga_rapido,qr,importe_propina,RUC,codigo_comercio,nombre_comercio,direccion,telefono,email,fecha_registro,ciudad,distrito,provincia,departamento,tipo_comercio,sector,ingresos_anuales,fecha_apertura,numero_empleados,frecuencia_transacciones,nivel_lealtad,id_comercio_producto,nombre_producto,categoria,precio_unitario,banco,comision,fecha,descripcion,es_dia_festivo,comision_aplicada,DayOfMonth
5070,164,2023-12-07 00:30:59.552946,Venta,164_4870,Rechazado,768.61,Soles,901,Observado,126943,460349,483576700371,9980,23.21,SI,4065******1549,Nacional,Crédito,MasterCard,CHIP,Scotiabank,8032279636,BCP,6,NO,Cashback Program,5270,27.23,NO,0.08,4.14,NO,NO,2.31,205500164,C164,Comercio 164,Dirección Y,987654321,correo164@example.com,2024-11-14,Arequipa,Centro,Provincia X,Departamento X,Mayorista,Hogar,83969.24,2014-12-20,32,Semanal,Plata,179,Producto A,Electrónica,455.17,Scotiabank,0.019,,,False,14.60359,7
5071,164,2024-06-27 00:30:59.552946,Venta,164_4871,Rechazado,1180.15,Soles,113,Observado,531912,812417,305802232169,7685,29.03,NO,4721******2456,Internacional,Débito,Amex,CHIP,BBVA,9839160759,Scotiabank,10,SI,Descuento Especial,5271,57.32,NO,12.23,8.18,NO,SI,14.32,205500164,C164,Comercio 164,Dirección Y,987654321,correo164@example.com,2024-11-14,Arequipa,Centro,Provincia X,Departamento X,Mayorista,Hogar,83969.24,2014-12-20,32,Semanal,Plata,21,Producto C,Alimentos,166.79,BBVA,0.013,,,False,15.34195,27
5072,164,2024-04-19 00:30:59.552946,Venta,164_4872,Completado,610.94,Soles,54,Observado,853415,902154,232691785720,2221,9.68,NO,4270******1405,Nacional,Débito,Amex,Manual,Interbank,9871945469,BBVA,11,SI,Cashback Program,5272,86.13,SI,1.47,0.38,NO,NO,7.73,205500164,C164,Comercio 164,Dirección Y,987654321,correo164@example.com,2024-11-14,Arequipa,Centro,Provincia X,Departamento X,Mayorista,Hogar,83969.24,2014-12-20,32,Semanal,Plata,9,Producto D,Muebles,254.01,Interbank,0.012,,,False,7.3312800000000005,19
5073,164,2023-11-23 00:30:59.552946,Venta,164_4873,En proceso,652.24,Soles,549,Observado,155987,697645,893702519901,9071,10.89,SI,4384******7120,Nacional,Crédito,MasterCard,QR,BBVA,3176897786,Scotiabank,0,SI,Paga Rápido,5273,75.51,SI,17.06,3.48,NO,NO,12.06,205500164,C164,Comercio 164,Dirección Y,987654321,correo164@example.com,2024-11-14,Arequipa,Centro,Provincia X,Departamento X,Mayorista,Hogar,83969.24,2014-12-20,32,Semanal,Plata,108,Producto D,Electrónica,495.83,BBVA,0.017,,,False,11.088080000000001,23
5074,164,2024-09-07 00:30:59.552946,Venta,164_4874,Completado,1520.42,Soles,667,,157370,255066,410891564404,4213,40.82,NO,4646******1971,Nacional,Crédito,Amex,CHIP,BBVA,1182812104,Scotiabank,7,NO,Cashback Program,5274,73.92,SI,3.59,5.73,NO,NO,4.77,205500164,C164,Comercio 164,Dirección Y,987654321,correo164@example.com,2024-11-14,Arequipa,Centro,Provincia X,Departamento X,Mayorista,Hogar,83969.24,2014-12-20,32,Semanal,Plata,132,Producto B,Alimentos,262.23,BBVA,0.017,,,False,25.847140000000003,7
5075,164,2024-02-08 00:30:59.552946,Venta,164_4875,Rechazado,1213.13,Soles,335,Observado,461204,621893,594070177456,3693,23.83,SI,4217******1288,Internacional,Crédito,Amex,Manual,BCP,6108953546,BCP,8,NO,Cashback Program,5275,83.47,NO,18.25,3.14,NO,NO,7.03,205500164,C164,Comercio 164,Dirección Y,987654321,correo164@example.com,2024-11-14,Arequipa,Centro,Provincia X,Departamento X,Mayorista,Hogar,83969.24,2014-12-20,32,Semanal,Plata,65,Producto E,Alimentos,85.07,BCP,0.02,,,False,24.262600000000003,8
5076,164,2024-07-29 00:30:59.552946,Venta,164_4876,En proceso,1338.18,Soles,44,Sin observaciones,743044,898681,338623556797,6523,11.35,SI,4773******8084,Internacional,Crédito,Visa,Manual,BCP,1917205751,BBVA,5,SI,Paga Rápido,5276,35.09,SI,6.72,0.15,NO,NO,2.82,205500164,C164,Comercio 164,Dirección Y,987654321,correo164@example.com,2024-11-14,Arequipa,Centro,Provincia X,Departamento X,Mayorista,Hogar,83969.24,2014-12-20,32,Semanal,Plata,7,Producto D,Electrónica,159.73,BCP,0.02,,,False,26.7636,29
5077,164,2023-12-23 00:30:59.552946,Venta,164_4877,Rechazado,1496.78,Soles,798,,922696,571800,982585000497,8527,0.78,NO,4982******8726,Internacional,Crédito,MasterCard,Manual,BBVA,5034454944,BCP,1,SI,,5277,62.56,SI,4.38,8.09,SI,NO,14.92,205500164,C164,Comercio 164,Dirección Y,987654321,correo164@example.com,2024-11-14,Arequipa,Centro,Provincia X,Departamento X,Mayorista,Hogar,83969.24,2014-12-20,32,Semanal,Plata,158,Producto C,Muebles,299.1,BBVA,0.017,,,False,25.44526,23
5078,164,2024-08-17 00:30:59.552946,Venta,164_4878,Rechazado,82.79,Soles,260,Sin observaciones,878512,547358,121448451953,4401,12.54,SI,4396******9460,Internacional,Débito,Visa,Manual,BBVA,1785413498,Scotiabank,4,SI,Descuento Especial,5278,11.28,NO,13.18,5.61,NO,NO,0.31,205500164,C164,Comercio 164,Dirección Y,987654321,correo164@example.com,2024-11-14,Arequipa,Centro,Provincia X,Departamento X,Mayorista,Hogar,83969.24,2014-12-20,32,Semanal,Plata,50,Producto E,Electrónica,185.52,BBVA,0.013,,,False,1.07627,17
5079,164,2024-09-04 00:30:59.552946,Venta,164_4879,Rechazado,1876.57,Soles,705,Observado,353862,646868,414142333444,4786,0.21,SI,4708******4687,Nacional,Débito,Visa,CHIP,BBVA,2366039153,BCP,0,NO,,5279,25.94,NO,7.01,6.17,SI,NO,6.99,205500164,C164,Comercio 164,Dirección Y,987654321,correo164@example.com,2024-11-14,Arequipa,Centro,Provincia X,Departamento X,Mayorista,Hogar,83969.24,2014-12-20,32,Semanal,Plata,139,Producto E,Ropa,430.83,BBVA,0.013,,,False,24.39541,4
5080,164,2023-12-23 00:30:59.552946,Venta,164_4880,Completado,124.31,Soles,1009,Observado,856786,136545,354610481548,8123,36.44,NO,4756******5897,Internacional,Débito,Visa,Manual,Scotiabank,8312117426,BBVA,2,NO,Cashback Program,5280,86.82,NO,5.45,0.2,SI,SI,8.29,205500164,C164,Comercio 164,Dirección Y,987654321,correo164@example.com,2024-11-14,Arequipa,Centro,Provincia X,Departamento X,Mayorista,Hogar,83969.24,2014-12-20,32,Semanal,Plata,200,Producto D,Electrónica,230.17,Scotiabank,0.014,,,False,1.74034,23
5081,164,2024-05-05 00:30:59.552946,Venta,164_4881,Rechazado,1513.25,Soles,470,,650509,584068,949068838827,7858,23.06,NO,4951******1175,Nacional,Débito,Amex,CHIP,Interbank,2501624152,Interbank,1,SI,Descuento Especial,5281,9.37,SI,8.76,0.23,NO,SI,10.57,205500164,C164,Comercio 164,Dirección Y,987654321,correo164@example.com,2024-11-14,Arequipa,Centro,Provincia X,Departamento X,Mayorista,Hogar,83969.24,2014-12-20,32,Semanal,Plata,92,Producto E,Ropa,260.41,Interbank,0.012,,,False,18.159,5
5082,164,2024-09-27 00:30:59.552946,Venta,164_4882,Completado,1108.5,Soles,516,Sin observaciones,705298,154757,461732052243,4804,6.21,NO,4823******8396,Internacional,Crédito,MasterCard,Manual,BBVA,2090259618,BBVA,2,SI,,5282,75.9,NO,10.25,0.88,SI,SI,14.66,205500164,C164,Comercio 164,Dirección Y,987654321,correo164@example.com,2024-11-14,Arequipa,Centro,Provincia X,Departamento X,Mayorista,Hogar,83969.24,2014-12-20,32,Semanal,Plata,102,Producto A,Muebles,348.0,BBVA,0.017,,,False,18.8445,27
5083,164,2024-11-03 00:30:59.552946,Venta,164_4883,Rechazado,1006.44,Soles,825,Observado,805257,730549,844115668181,4253,25.99,SI,4819******6154,Internacional,Crédito,MasterCard,QR,Scotiabank,1665023487,BBVA,4,SI,,5283,75.41,NO,10.37,5.95,SI,SI,5.08,205500164,C164,Comercio 164,Dirección Y,987654321,correo164@example.com,2024-11-14,Arequipa,Centro,Provincia X,Departamento X,Mayorista,Hogar,83969.24,2014-12-20,32,Semanal,Plata,163,Producto E,Ropa,204.94,Scotiabank,0.019,,,False,19.12236,3
5084,164,2024-05-31 00:30:59.552946,Venta,164_4884,Rechazado,1240.16,Soles,656,,891476,603305,462577995740,1573,28.96,SI,4491******8265,Internacional,Crédito,Visa,QR,Scotiabank,1164503735,BCP,5,NO,,5284,50.52,SI,17.56,6.5,SI,SI,11.62,205500164,C164,Comercio 164,Dirección Y,987654321,correo164@example.com,2024-11-14,Arequipa,Centro,Provincia X,Departamento X,Mayorista,Hogar,83969.24,2014-12-20,32,Semanal,Plata,130,Producto A,Ropa,196.67,Scotiabank,0.019,,,False,23.56304,31
5085,164,2024-01-08 00:30:59.552946,Venta,164_4885,Completado,1902.56,Soles,526,,300753,411998,537734472863,9243,16.98,SI,4729******1843,Nacional,Crédito,MasterCard,QR,Interbank,3575040454,BCP,3,SI,Descuento Especial,5285,79.38,NO,1.61,8.69,NO,SI,12.39,205500164,C164,Comercio 164,Dirección Y,987654321,correo164@example.com,2024-11-14,Arequipa,Centro,Provincia X,Departamento X,Mayorista,Hogar,83969.24,2014-12-20,32,Semanal,Plata,104,Producto A,Muebles,432.65,Interbank,0.018,,,False,34.24608,8
5086,164,2024-01-14 00:30:59.553961,Venta,164_4886,Completado,1046.89,Soles,567,Sin observaciones,996345,635100,375735253230,7089,39.37,SI,4220******7698,Internacional,Débito,Amex,QR,BCP,9799424749,Scotiabank,3,SI,Descuento Especial,5286,15.61,NO,12.46,7.5,NO,NO,0.79,205500164,C164,Comercio 164,Dirección Y,987654321,correo164@example.com,2024-11-14,Arequipa,Centro,Provincia X,Departamento X,Mayorista,Hogar,83969.24,2014-12-20,32,Semanal,Plata,112,Producto B,Ropa,484.08,BCP,0.015,,,False,15.70335,14
5087,164,2024-01-01 00:30:59.553961,Venta,164_4887,En proceso,727.05,Soles,269,,328195,198353,296147894218,9646,47.38,NO,4463******6225,Internacional,Débito,Visa,CHIP,Scotiabank,1553308801,Interbank,6,SI,,5287,73.52,NO,10.95,6.71,SI,SI,5.22,205500164,C164,Comercio 164,Dirección Y,987654321,correo164@example.com,2024-11-14,Arequipa,Centro,Provincia X,Departamento X,Mayorista,Hogar,83969.24,2014-12-20,32,Semanal,Plata,52,Producto D,Electrónica,69.86,Scotiabank,0.014,,,False,10.1787,1
5088,164,2023-12-11 00:30:59.553961,Venta,164_4888,En proceso,1493.3,Soles,961,Sin observaciones,862293,860332,524977987087,3241,36.51,NO,4498******9094,Internacional,Crédito,MasterCard,Manual,BBVA,8809559302,BCP,1,NO,,5288,53.63,SI,16.57,4.5,SI,SI,9.29,205500164,C164,Comercio 164,Dirección Y,987654321,correo164@example.com,2024-11-14,Arequipa,Centro,Provincia X,Departamento X,Mayorista,Hogar,83969.24,2014-12-20,32,Semanal,Plata,191,Producto A,Electrónica,420.65,BBVA,0.017,,,False,25.386100000000003,11
5089,164,2024-02-23 00:30:59.553961,Venta,164_4889,En proceso,1686.02,Soles,622,Sin observaciones,671115,913310,363120408556,8224,49.39,SI,4966******1275,Internacional,Crédito,Amex,Manual,BBVA,4280661787,BBVA,2,SI,Cashback Program,5289,89.52,NO,10.67,8.11,NO,SI,13.91,205500164,C164,Comercio 164,Dirección Y,987654321,correo164@example.com,2024-11-14,Arequipa,Centro,Provincia X,Departamento X,Mayorista,Hogar,83969.24,2014-12-20,32,Semanal,Plata,123,Producto B,Electrónica,257.5,BBVA,0.017,,,False,28.66234,23
5090,164,2024-03-26 00:30:59.553961,Venta,164_4890,En proceso,1545.1,Soles,733,Observado,865787,457091,885893459636,7495,37.3,NO,4294******4185,Internacional,Crédito,Amex,Manual,BBVA,5547821770,BCP,0,NO,Paga Rápido,5290,54.35,SI,11.0,2.39,NO,NO,5.84,205500164,C164,Comercio 164,Dirección Y,987654321,correo164@example.com,2024-11-14,Arequipa,Centro,Provincia X,Departamento X,Mayorista,Hogar,83969.24,2014-12-20,32,Semanal,Plata,145,Producto C,Muebles,467.17,BBVA,0.017,,,False,26.2667,26
5091,164,2024-04-09 00:30:59.553961,Venta,164_4891,En proceso,751.95,Soles,380,,265182,258189,652934266080,4899,32.03,NO,4302******8100,Nacional,Débito,Amex,CHIP,BBVA,8038731413,BCP,9,SI,Cashback Program,5291,56.15,SI,17.58,2.92,SI,NO,2.49,205500164,C164,Comercio 164,Dirección Y,987654321,correo164@example.com,2024-11-14,Arequipa,Centro,Provincia X,Departamento X,Mayorista,Hogar,83969.24,2014-12-20,32,Semanal,Plata,74,Producto E,Muebles,221.95,BBVA,0.013,,,False,9.77535,9
5092,164,2024-04-17 00:30:59.553961,Venta,164_4892,En proceso,1229.05,Soles,283,,289139,250322,164453350974,9965,15.97,NO,4653******6127,Internacional,Débito,Amex,QR,Scotiabank,6916411959,BCP,10,SI,,5292,82.32,SI,4.48,7.4,NO,SI,6.35,205500164,C164,Comercio 164,Dirección Y,987654321,correo164@example.com,2024-11-14,Arequipa,Centro,Provincia X,Departamento X,Mayorista,Hogar,83969.24,2014-12-20,32,Semanal,Plata,55,Producto C,Ropa,279.76,Scotiabank,0.014,,,False,17.2067,17
5093,165,2024-03-04 00:30:59.553961,Venta,165_4893,Completado,1420.98,Soles,226,Sin observaciones,283528,540170,539465110667,9764,7.89,NO,4217******9633,Nacional,Débito,Amex,Manual,Scotiabank,8344717095,BCP,9,NO,,5293,5.39,NO,6.73,3.99,SI,NO,9.26,205500165,C165,Comercio 165,Dirección Y,987654321,correo165@example.com,2024-11-14,Cusco,Surco,Provincia X,Departamento X,Mayorista,Hogar,166838.34,2016-05-18,48,Semanal,Oro,44,Producto A,Electrónica,460.77,Scotiabank,0.014,,,False,19.893720000000002,4
5094,165,2023-12-15 00:30:59.553961,Venta,165_4894,Rechazado,805.11,Soles,794,Observado,231544,311441,124234794323,6852,30.11,SI,4777******4555,Internacional,Crédito,Visa,Manual,BBVA,1227204959,BCP,11,SI,Cashback Program,5294,21.14,NO,13.37,4.15,SI,NO,13.48,205500165,C165,Comercio 165,Dirección Y,987654321,correo165@example.com,2024-11-14,Cusco,Surco,Provincia X,Departamento X,Mayorista,Hogar,166838.34,2016-05-18,48,Semanal,Oro,157,Producto D,Electrónica,169.48,BBVA,0.017,,,False,13.68687,15
5095,165,2023-11-20 00:30:59.553961,Venta,165_4895,Rechazado,537.51,Soles,416,Sin observaciones,844940,576130,359781347032,8470,41.4,SI,4657******6163,Internacional,Crédito,MasterCard,CHIP,BBVA,7932846159,Scotiabank,4,SI,Paga Rápido,5295,37.24,NO,14.34,8.69,SI,NO,7.93,205500165,C165,Comercio 165,Dirección Y,987654321,correo165@example.com,2024-11-14,Cusco,Surco,Provincia X,Departamento X,Mayorista,Hogar,166838.34,2016-05-18,48,Semanal,Oro,82,Producto A,Electrónica,358.91,BBVA,0.017,,,False,9.13767,20
5096,165,2024-02-07 00:30:59.553961,Venta,165_4896,Rechazado,706.36,Soles,277,,120299,151443,904443879893,4134,19.34,SI,4916******6540,Internacional,Débito,Amex,CHIP,BBVA,9858992630,Interbank,8,NO,Descuento Especial,5296,44.92,SI,19.63,4.78,SI,SI,12.47,205500165,C165,Comercio 165,Dirección Y,987654321,correo165@example.com,2024-11-14,Cusco,Surco,Provincia X,Departamento X,Mayorista,Hogar,166838.34,2016-05-18,48,Semanal,Oro,54,Producto B,Electrónica,181.72,BBVA,0.013,,,False,9.18268,7
5097,165,2024-08-30 00:30:59.553961,Venta,165_4897,Completado,1493.43,Soles,305,Sin observaciones,904376,206472,268272243028,9358,35.41,SI,4497******6860,Internacional,Débito,Amex,Manual,BBVA,3474551851,Scotiabank,8,NO,,5297,65.22,NO,11.74,8.44,NO,SI,0.1,205500165,C165,Comercio 165,Dirección Y,987654321,correo165@example.com,2024-11-14,Cusco,Surco,Provincia X,Departamento X,Mayorista,Hogar,166838.34,2016-05-18,48,Semanal,Oro,59,Producto E,Electrónica,429.89,BBVA,0.013,,,False,19.41459,30
5098,165,2024-07-20 00:30:59.553961,Venta,165_4898,Completado,1676.0,Soles,309,Observado,677907,830085,684622914309,3965,18.39,SI,4732******1807,Nacional,Crédito,MasterCard,Magstripe,Scotiabank,6751844594,BCP,9,NO,Descuento Especial,5298,72.63,SI,5.46,1.17,NO,NO,12.69,205500165,C165,Comercio 165,Dirección Y,987654321,correo165@example.com,2024-11-14,Cusco,Surco,Provincia X,Departamento X,Mayorista,Hogar,166838.34,2016-05-18,48,Semanal,Oro,60,Producto D,Electrónica,283.46,Scotiabank,0.019,,,False,31.843999999999998,20
5099,165,2024-07-22 00:30:59.553961,Venta,165_4899,En proceso,547.0,Soles,567,Observado,508217,556040,483348726538,4602,36.11,NO,4502******5343,Internacional,Débito,MasterCard,Magstripe,Scotiabank,2720787688,Interbank,8,SI,Paga Rápido,5299,17.23,NO,12.61,4.37,NO,SI,8.98,205500165,C165,Comercio 165,Dirección Y,987654321,correo165@example.com,2024-11-14,Cusco,Surco,Provincia X,Departamento X,Mayorista,Hogar,166838.34,2016-05-18,48,Semanal,Oro,112,Producto B,Ropa,484.08,Scotiabank,0.014,,,False,7.658,22
5100,165,2023-12-22 00:30:59.553961,Venta,165_4900,Rechazado,638.36,Soles,465,Observado,236555,498314,539815299939,9959,14.89,NO,4143******1494,Internacional,Crédito,MasterCard,Manual,BBVA,6193353405,Scotiabank,9,SI,Descuento Especial,5300,21.1,SI,13.14,4.67,NO,SI,13.29,205500165,C165,Comercio 165,Dirección Y,987654321,correo165@example.com,2024-11-14,Cusco,Surco,Provincia X,Departamento X,Mayorista,Hogar,166838.34,2016-05-18,48,Semanal,Oro,91,Producto E,Electrónica,321.9,BBVA,0.017,,,False,10.852120000000001,22
5101,165,2024-05-03 00:30:59.554464,Venta,165_4901,Rechazado,1946.02,Soles,407,Observado,285249,751480,841084588990,1704,28.17,NO,4129******1675,Nacional,Crédito,Visa,QR,Scotiabank,1263084397,BBVA,4,SI,Descuento Especial,5301,11.93,SI,10.34,3.24,NO,SI,9.81,205500165,C165,Comercio 165,Dirección Y,987654321,correo165@example.com,2024-11-14,Cusco,Surco,Provincia X,Departamento X,Mayorista,Hogar,166838.34,2016-05-18,48,Semanal,Oro,80,Producto B,Ropa,176.22,Scotiabank,0.019,,,False,36.97438,3
5102,165,2024-03-07 00:30:59.554464,Venta,165_4902,Completado,1085.89,Soles,670,Sin observaciones,199455,457116,268157621811,6383,30.6,SI,4401******4702,Nacional,Débito,Amex,Manual,Scotiabank,5247526414,Scotiabank,3,SI,Paga Rápido,5302,53.14,NO,9.24,6.27,SI,SI,0.13,205500165,C165,Comercio 165,Dirección Y,987654321,correo165@example.com,2024-11-14,Cusco,Surco,Provincia X,Departamento X,Mayorista,Hogar,166838.34,2016-05-18,48,Semanal,Oro,132,Producto E,Muebles,333.86,Scotiabank,0.014,,,False,15.202460000000002,7
5103,165,2024-09-20 00:30:59.554464,Venta,165_4903,Rechazado,1124.31,Soles,106,,694149,411529,781381087043,1237,41.69,NO,4705******2682,Nacional,Crédito,Amex,QR,BBVA,4204697208,Interbank,2,NO,Paga Rápido,5303,29.0,SI,12.02,8.67,NO,NO,14.57,205500165,C165,Comercio 165,Dirección Y,987654321,correo165@example.com,2024-11-14,Cusco,Surco,Provincia X,Departamento X,Mayorista,Hogar,166838.34,2016-05-18,48,Semanal,Oro,20,Producto A,Electrónica,170.99,BBVA,0.017,,,False,19.11327,20
5104,165,2024-02-08 00:30:59.554464,Venta,165_4904,Completado,1111.02,Soles,41,Observado,277207,674776,310414909090,3121,45.91,SI,4729******9942,Nacional,Crédito,Amex,Manual,Interbank,6059883446,BCP,1,SI,,5304,20.38,SI,13.23,0.31,SI,NO,0.57,205500165,C165,Comercio 165,Dirección Y,987654321,correo165@example.com,2024-11-14,Cusco,Surco,Provincia X,Departamento X,Mayorista,Hogar,166838.34,2016-05-18,48,Semanal,Oro,7,Producto A,Alimentos,31.97,Interbank,0.018,,,False,19.998359999999998,8
5105,165,2024-09-28 00:30:59.554464,Venta,165_4905,En proceso,831.11,Soles,185,Sin observaciones,579791,514968,869672121795,1318,38.61,SI,4334******5681,Nacional,Débito,Visa,Magstripe,BCP,4808973579,Interbank,8,SI,Paga Rápido,5305,89.46,NO,6.17,7.01,SI,NO,12.83,205500165,C165,Comercio 165,Dirección Y,987654321,correo165@example.com,2024-11-14,Cusco,Surco,Provincia X,Departamento X,Mayorista,Hogar,166838.34,2016-05-18,48,Semanal,Oro,35,Producto E,Electrónica,209.49,BCP,0.015,,,False,12.46665,28
5106,165,2024-09-21 00:30:59.554464,Venta,165_4906,En proceso,27.44,Soles,639,Observado,330932,682796,671411095858,8955,23.36,NO,4987******1815,Internacional,Débito,Visa,CHIP,Interbank,8010527039,Scotiabank,2,NO,Paga Rápido,5306,22.38,NO,17.57,3.83,NO,NO,3.01,205500165,C165,Comercio 165,Dirección Y,987654321,correo165@example.com,2024-11-14,Cusco,Surco,Provincia X,Departamento X,Mayorista,Hogar,166838.34,2016-05-18,48,Semanal,Oro,126,Producto D,Electrónica,263.99,Interbank,0.012,,,False,0.32928,21
5107,165,2024-04-09 00:30:59.554464,Venta,165_4907,Completado,1565.8,Soles,247,Sin observaciones,431789,752143,537673771590,5612,25.44,NO,4468******5968,Nacional,Débito,MasterCard,QR,Scotiabank,9168497039,BCP,2,SI,,5307,3.4,SI,6.76,5.22,SI,NO,12.78,205500165,C165,Comercio 165,Dirección Y,987654321,correo165@example.com,2024-11-14,Cusco,Surco,Provincia X,Departamento X,Mayorista,Hogar,166838.34,2016-05-18,48,Semanal,Oro,48,Producto B,Electrónica,138.04,Scotiabank,0.014,,,False,21.9212,9
5108,165,2024-11-02 00:30:59.554464,Venta,165_4908,Completado,1956.72,Soles,760,,291001,205503,180129815450,4044,27.47,NO,4053******6862,Internacional,Débito,Visa,Manual,Interbank,3801585289,BBVA,11,SI,,5308,32.97,NO,9.17,9.98,SI,SI,4.31,205500165,C165,Comercio 165,Dirección Y,987654321,correo165@example.com,2024-11-14,Cusco,Surco,Provincia X,Departamento X,Mayorista,Hogar,166838.34,2016-05-18,48,Semanal,Oro,150,Producto E,Ropa,248.28,Interbank,0.012,,,False,23.48064,2
5109,165,2024-04-12 00:30:59.554464,Venta,165_4909,En proceso,1583.47,Soles,798,,408088,732905,736865648758,1696,31.53,SI,4648******8901,Internacional,Débito,Visa,CHIP,Interbank,9509284618,Interbank,8,NO,Paga Rápido,5309,53.83,NO,8.36,9.82,SI,SI,8.76,205500165,C165,Comercio 165,Dirección Y,987654321,correo165@example.com,2024-11-14,Cusco,Surco,Provincia X,Departamento X,Mayorista,Hogar,166838.34,2016-05-18,48,Semanal,Oro,158,Producto C,Muebles,299.1,Interbank,0.012,,,False,19.001640000000002,12
5110,165,2024-09-02 00:30:59.554464,Venta,165_4910,Completado,432.76,Soles,87,Observado,561849,804578,539636123314,7704,2.12,NO,4179******6324,Internacional,Débito,Amex,Magstripe,BBVA,9281700860,Interbank,6,NO,Cashback Program,5310,72.17,SI,2.64,4.14,SI,SI,13.36,205500165,C165,Comercio 165,Dirección Y,987654321,correo165@example.com,2024-11-14,Cusco,Surco,Provincia X,Departamento X,Mayorista,Hogar,166838.34,2016-05-18,48,Semanal,Oro,16,Producto B,Electrónica,464.78,BBVA,0.013,,,False,5.6258799999999995,2
5111,165,2023-11-18 00:30:59.554464,Venta,165_4911,Completado,578.3,Soles,6,Observado,265401,397477,713746133863,9775,19.42,NO,4817******3451,Nacional,Débito,Amex,Manual,BBVA,9860437085,BBVA,3,SI,,5311,52.35,NO,3.75,6.96,NO,SI,5.55,205500165,C165,Comercio 165,Dirección Y,987654321,correo165@example.com,2024-11-14,Cusco,Surco,Provincia X,Departamento X,Mayorista,Hogar,166838.34,2016-05-18,48,Semanal,Oro,5,Producto F,Categoría X,93.3,BBVA,0.013,,,False,7.517899999999999,18
5112,165,2024-09-30 00:30:59.554464,Venta,165_4912,Completado,1962.62,Soles,409,Observado,557824,720062,854791711842,7553,14.9,SI,4110******6806,Nacional,Crédito,MasterCard,Magstripe,BBVA,9061041855,BBVA,7,SI,Paga Rápido,5312,60.41,NO,8.69,1.88,SI,SI,8.53,205500165,C165,Comercio 165,Dirección Y,987654321,correo165@example.com,2024-11-14,Cusco,Surco,Provincia X,Departamento X,Mayorista,Hogar,166838.34,2016-05-18,48,Semanal,Oro,80,Producto D,Alimentos,334.46,BBVA,0.017,,,False,33.36454,30
